L,N,k,instance_idx,baseline,n_colors,n_quartets,n_ancillas,total_qubits,cnot_depth,fp_cnot_depth,interaction_cnot_depth,total_2q_gates,total_cnots,total_idle_slots,spacetime_volume,p_2q,p_idle,mult_fidelity
12,144,1.0,2,ancilla,18,291,12,156,8354,8216,138,91902,122526,939084,1303224,1e-05,1.0000000000000002e-06,0.1559672757305264
12,144,1.0,2,primitive,18,291,0,144,13250,13112,138,139854,170478,1461828,1908000,0.001,0.0001,5.523729929517529e-125
12,144,1.0,2,primitive,18,291,0,144,13250,13112,138,139854,170478,1461828,1908000,0.0001,1e-05,3.777845223809409e-13
12,144,1.0,2,primitive,18,291,0,144,13250,13112,138,139854,170478,1461828,1908000,1e-05,1.0000000000000002e-06,0.05724724707691104
12,144,1.0,2,pipelined,18,291,0,144,10010,9872,138,124014,154638,1026948,1441440,0.001,0.0001,3.2541814033696068e-99
12,144,1.0,2,pipelined,18,291,0,144,10010,9872,138,124014,154638,1026948,1441440,0.0001,1e-05,1.425181923099599e-10
12,144,1.0,2,pipelined,18,291,0,144,10010,9872,138,124014,154638,1026948,1441440,1e-05,1.0000000000000002e-06,0.10361276792413146
12,144,1.0,3,naive_pauli,18,285,0,144,33006,0,33006,33006,33006,4686852,4752864,0.001,0.0001,1.2616248328566246e-218
12,144,1.0,3,naive_pauli,18,285,0,144,33006,0,33006,33006,33006,4686852,4752864,0.0001,1e-05,1.6280006403530896e-22
12,144,1.0,3,naive_pauli,18,285,0,144,33006,0,33006,33006,33006,4686852,4752864,1e-05,1.0000000000000002e-06,0.00662492655060901
12,144,1.0,3,1d,18,285,0,144,9126,8990,136,114942,228188,436980,1314144,0.001,0.0001,1.1956345255249892e-69
12,144,1.0,3,1d,18,285,0,144,9126,8990,136,114942,228188,436980,1314144,0.0001,1e-05,1.2885261599165295e-07
12,144,1.0,3,1d,18,285,0,144,9126,8990,136,114942,228188,436980,1314144,1e-05,1.0000000000000002e-06,0.20465984603182938
12,144,1.0,3,ancilla,18,285,12,156,8374,8238,136,89918,118596,944456,1306344,0.001,0.0001,8.134228853606646e-81
12,144,1.0,3,ancilla,18,285,12,156,8374,8238,136,89918,118596,944456,1306344,0.0001,1e-05,9.839540313848727e-09
12,144,1.0,3,ancilla,18,285,12,156,8374,8238,136,89918,118596,944456,1306344,1e-05,1.0000000000000002e-06,0.15824022832883528
12,144,1.0,3,primitive,18,285,0,144,13270,13134,136,137870,166548,1467092,1910880,0.001,0.0001,2.375088241348948e-124
12,144,1.0,3,primitive,18,285,0,144,13270,13134,136,137870,166548,1467092,1910880,0.0001,1e-05,4.370701217658877e-13
12,144,1.0,3,primitive,18,285,0,144,13270,13134,136,137870,166548,1467092,1910880,1e-05,1.0000000000000002e-06,0.058087799583724314
12,144,1.0,3,pipelined,18,285,0,144,10030,9894,136,122030,150708,1032212,1444320,0.001,0.0001,1.3992298836077706e-98
12,144,1.0,3,pipelined,18,285,0,144,10030,9894,136,122030,150708,1032212,1444320,0.0001,1e-05,1.6488352480453788e-10
12,144,1.0,3,pipelined,18,285,0,144,10030,9894,136,122030,150708,1032212,1444320,1e-05,1.0000000000000002e-06,0.10513409822844257
12,144,1.0,4,naive_pauli,14,250,0,144,29280,0,29280,29280,29280,4157760,4216320,0.001,0.0001,5.003151868543836e-194
12,144,1.0,4,naive_pauli,14,250,0,144,29280,0,29280,29280,29280,4157760,4216320,0.0001,1e-05,4.6914774816789447e-20
12,144,1.0,4,naive_pauli,14,250,0,144,29280,0,29280,29280,29280,4157760,4216320,1e-05,1.0000000000000002e-06,0.011671987449715357
12,144,1.0,4,1d,14,250,0,144,7318,7206,112,106336,211188,322288,1053792,0.001,0.0001,6.284433189090784e-61
12,144,1.0,4,1d,14,250,0,144,7318,7206,112,106336,211188,322288,1053792,0.0001,1e-05,9.593327656265357e-07
12,144,1.0,4,1d,14,250,0,144,7318,7206,112,106336,211188,322288,1053792,1e-05,1.0000000000000002e-06,0.2501602721363463
12,144,1.0,4,ancilla,14,250,12,156,6532,6420,112,72122,96448,732164,1018992,0.001,0.0001,7.295807213556142e-64
12,144,1.0,4,ancilla,14,250,12,156,6532,6420,112,72122,96448,732164,1018992,0.0001,1e-05,4.873724399190539e-07
12,144,1.0,4,ancilla,14,250,12,156,6532,6420,112,72122,96448,732164,1018992,1e-05,1.0000000000000002e-06,0.23377691519470423
12,144,1.0,4,primitive,14,250,0,144,10340,10228,112,109418,133744,1138508,1488960,0.001,0.0001,1.021748730372629e-97
12,144,1.0,4,primitive,14,250,0,144,10340,10228,112,109418,133744,1138508,1488960,0.0001,1e-05,2.010466687061771e-10
12,144,1.0,4,primitive,14,250,0,144,10340,10228,112,109418,133744,1138508,1488960,1e-05,1.0000000000000002e-06,0.10723913408293806
12,144,1.0,4,pipelined,14,250,0,144,7820,7708,112,97098,121424,800268,1126080,0.001,0.0001,1.1293803996857298e-77
12,144,1.0,4,pipelined,14,250,0,144,7820,7708,112,97098,121424,800268,1126080,0.0001,1e-05,2.0292681442050543e-08
12,144,1.0,4,pipelined,14,250,0,144,7820,7708,112,97098,121424,800268,1126080,1e-05,1.0000000000000002e-06,0.17011965185172886
12,144,1.0,5,naive_pauli,18,304,0,144,35400,0,35400,35400,35400,5026800,5097600,0.001,0.0001,1.9779565692909562e-234
12,144,1.0,5,naive_pauli,18,304,0,144,35400,0,35400,35400,35400,5026800,5097600,0.0001,1e-05,4.278548765481926e-24
12,144,1.0,5,naive_pauli,18,304,0,144,35400,0,35400,35400,35400,5026800,5097600,1e-05,1.0000000000000002e-06,0.004604117424519689
12,144,1.0,5,1d,18,304,0,144,9418,9280,138,126136,250470,435760,1356192,0.001,0.0001,1.8478223902105055e-74
12,144,1.0,5,1d,18,304,0,144,9418,9280,138,126136,250470,435760,1356192,0.0001,1e-05,4.258122067149498e-08
12,144,1.0,5,1d,18,304,0,144,9418,9280,138,126136,250470,435760,1356192,1e-05,1.0000000000000002e-06,0.1832092155605834
12,144,1.0,5,ancilla,18,304,12,156,8394,8256,138,91976,122606,942056,1309464,0.001,0.0001,1.3192498199264208e-81
12,144,1.0,5,ancilla,18,304,12,156,8394,8256,138,91976,122606,942056,1309464,0.0001,1e-05,8.203811170747617e-09
12,144,1.0,5,ancilla,18,304,12,156,8394,8256,138,91976,122606,942056,1309464,1e-05,1.0000000000000002e-06,0.15538939760100604
12,144,1.0,5,primitive,18,304,0,144,13290,13152,138,139928,170558,1464560,1913760,0.001,0.0001,3.9032231415647736e-125
12,144,1.0,5,primitive,18,304,0,144,13290,13152,138,139928,170558,1464560,1913760,0.0001,1e-05,3.648927518451218e-13
12,144,1.0,5,primitive,18,304,0,144,13290,13152,138,139928,170558,1464560,1913760,1e-05,1.0000000000000002e-06,0.057048828998650616
12,144,1.0,5,pipelined,18,304,0,144,10050,9912,138,124088,154718,1029680,1447200,0.001,0.0001,2.2994962321757503e-99
12,144,1.0,5,pipelined,18,304,0,144,10050,9912,138,124088,154718,1029680,1447200,0.0001,1e-05,1.3765480664010687e-10
12,144,1.0,5,pipelined,18,304,0,144,10050,9912,138,124088,154718,1029680,1447200,1e-05,1.0000000000000002e-06,0.10325364766342915
12,144,1.0,6,naive_pauli,17,303,0,144,36976,0,36976,36976,36976,5250592,5324544,0.001,0.0001,7.79430032239455e-245
12,144,1.0,6,naive_pauli,17,303,0,144,36976,0,36976,36976,36976,5250592,5324544,0.0001,1e-05,3.898765253788484e-25
12,144,1.0,6,naive_pauli,17,303,0,144,36976,0,36976,36976,36976,5250592,5324544,1e-05,1.0000000000000002e-06,0.003623349247982203
12,144,1.0,6,1d,17,303,0,144,8761,8626,135,134352,266914,371808,1261584,0.001,0.0001,2.980234512817179e-75
12,144,1.0,6,1d,17,303,0,144,8761,8626,135,134352,266914,371808,1261584,0.0001,1e-05,3.549157845267707e-08
12,144,1.0,6,1d,17,303,0,144,8761,8626,135,134352,266914,371808,1261584,1e-05,1.0000000000000002e-06,0.17990346031482088
12,144,1.0,6,ancilla,17,303,12,156,7941,7806,135,88208,118390,888440,1238796,0.001,0.0001,1.2195430502954333e-77
12,144,1.0,6,ancilla,17,303,12,156,7941,7806,135,88208,118390,888440,1238796,0.0001,1e-05,2.044176977081663e-08
12,144,1.0,6,ancilla,17,303,12,156,7941,7806,135,88208,118390,888440,1238796,1e-05,1.0000000000000002e-06,0.17024361221747628
12,144,1.0,6,primitive,17,303,0,144,12565,12430,135,133496,163678,1381808,1809360,0.001,0.0001,9.555568118105992e-119
12,144,1.0,6,primitive,17,303,0,144,12565,12430,135,133496,163678,1381808,1809360,0.0001,1e-05,1.5882050840766665e-12
12,144,1.0,6,primitive,17,303,0,144,12565,12430,135,133496,163678,1381808,1809360,1e-05,1.0000000000000002e-06,0.0660875192736258
12,144,1.0,6,pipelined,17,303,0,144,9505,9370,135,118536,148718,971088,1368720,0.001,0.0001,2.0834713816416383e-94
12,144,1.0,6,pipelined,17,303,0,144,9505,9370,135,118536,148718,971088,1368720,0.0001,1e-05,4.309102542982587e-10
12,144,1.0,6,pipelined,17,303,0,144,9505,9370,135,118536,148718,971088,1368720,1e-05,1.0000000000000002e-06,0.11573474210101026
12,144,1.0,7,naive_pauli,20,290,0,144,34336,0,34336,34336,34336,4875712,4944384,0.001,0.0001,2.0918659577541914e-227
12,144,1.0,7,naive_pauli,20,290,0,144,34336,0,34336,34336,34336,4875712,4944384,0.0001,1e-05,2.1561444727238555e-23
12,144,1.0,7,naive_pauli,20,290,0,144,34336,0,34336,34336,34336,4875712,4944384,1e-05,1.0000000000000002e-06,0.005412326969718812
12,144,1.0,7,1d,20,290,0,144,9640,9490,150,131186,260650,442508,1388160,0.001,0.0001,6.0158804325600225e-77
12,144,1.0,7,1d,20,290,0,144,9640,9490,150,131186,260650,442508,1388160,0.0001,1e-05,2.4020502528558396e-08
12,144,1.0,7,1d,20,290,0,144,9640,9490,150,131186,260650,442508,1388160,1e-05,1.0000000000000002e-06,0.1730153810549004
12,144,1.0,7,ancilla,20,290,12,156,9256,9106,150,100256,132630,1044836,1443936,0.001,0.0001,1.144636711840256e-89
12,144,1.0,7,ancilla,20,290,12,156,9256,9106,150,100256,132630,1044836,1443936,0.0001,1e-05,1.2824243133962288e-09
12,144,1.0,7,ancilla,20,290,12,156,9256,9106,150,100256,132630,1044836,1443936,1e-05,1.0000000000000002e-06,0.12906985168030036
12,144,1.0,7,primitive,20,290,0,144,14696,14546,150,153536,185910,1625840,2116224,0.001,0.0001,4.7199295523068444e-138
12,144,1.0,7,primitive,20,290,0,144,14696,14546,150,153536,185910,1625840,2116224,0.0001,1e-05,1.865151491098308e-14
12,144,1.0,7,primitive,20,290,0,144,14696,14546,150,153536,185910,1625840,2116224,1e-05,1.0000000000000002e-06,0.04237450097248123
12,144,1.0,7,pipelined,20,290,0,144,11096,10946,150,135936,168310,1142640,1597824,0.001,0.0001,2.0300252054281194e-109
12,144,1.0,7,pipelined,20,290,0,144,11096,10946,150,135936,168310,1142640,1597824,0.0001,1e-05,1.3602917044186688e-11
12,144,1.0,7,pipelined,20,290,0,144,11096,10946,150,135936,168310,1142640,1597824,1e-05,1.0000000000000002e-06,0.08192038907984725
12,144,1.0,8,naive_pauli,17,272,0,144,30820,0,30820,30820,30820,4376440,4438080,0.001,0.0001,3.407759478320259e-204
12,144,1.0,8,naive_pauli,17,272,0,144,30820,0,30820,30820,30820,4376440,4438080,0.0001,1e-05,4.515491405353719e-21
12,144,1.0,8,naive_pauli,17,272,0,144,30820,0,30820,30820,30820,4376440,4438080,1e-05,1.0000000000000002e-06,0.009236024550555584
12,144,1.0,8,1d,17,272,0,144,8830,8700,130,116512,231406,412096,1271520,0.001,0.0001,2.9934181628699666e-69
12,144,1.0,8,1d,17,272,0,144,8830,8700,130,116512,231406,412096,1271520,0.0001,1e-05,1.4124594097999493e-07
12,144,1.0,8,1d,17,272,0,144,8830,8700,130,116512,231406,412096,1271520,1e-05,1.0000000000000002e-06,0.20654808600210653
12,144,1.0,8,ancilla,17,272,12,156,7906,7776,130,86398,114942,888940,1233336,0.001,0.0001,7.094922187103568e-77
12,144,1.0,8,ancilla,17,272,12,156,7906,7776,130,86398,114942,888940,1233336,0.0001,1e-05,2.4375764265880006e-08
12,144,1.0,8,ancilla,17,272,12,156,7906,7776,130,86398,114942,888940,1233336,1e-05,1.0000000000000002e-06,0.1732664381319186
12,144,1.0,8,primitive,17,272,0,144,12530,12400,130,131686,160230,1382548,1804320,0.001,0.0001,5.42729496039729e-118
12,144,1.0,8,primitive,17,272,0,144,12530,12400,130,131686,160230,1382548,1804320,0.0001,1e-05,1.8893134596786664e-12
12,144,1.0,8,primitive,17,272,0,144,12530,12400,130,131686,160230,1382548,1804320,1e-05,1.0000000000000002e-06,0.06724482093046862
12,144,1.0,8,pipelined,17,272,0,144,9470,9340,130,116726,145270,971828,1363680,0.001,0.0001,1.1833533694652707e-93
12,144,1.0,8,pipelined,17,272,0,144,9470,9340,130,116726,145270,971828,1363680,0.0001,1e-05,5.126066850696199e-10
12,144,1.0,8,pipelined,17,272,0,144,9470,9340,130,116726,145270,971828,1363680,1e-05,1.0000000000000002e-06,0.11776144866012947
12,144,1.0,9,naive_pauli,19,307,0,144,36216,0,36216,36216,36216,5142672,5215104,0.001,0.0001,8.112346522553289e-240
12,144,1.0,9,naive_pauli,19,307,0,144,36216,0,36216,36216,36216,5142672,5215104,0.0001,1e-05,1.2377361242133318e-24
12,144,1.0,9,naive_pauli,19,307,0,144,36216,0,36216,36216,36216,5142672,5215104,1e-05,1.0000000000000002e-06,0.004067053968476184
12,144,1.0,9,1d,19,307,0,144,9764,9618,146,139330,276832,434860,1406016,0.001,0.0001,3.739386334841466e-80
12,144,1.0,9,1d,19,307,0,144,9764,9618,146,139330,276832,434860,1406016,0.0001,1e-05,1.1483915421996779e-08
12,144,1.0,9,1d,19,307,0,144,9764,9618,146,139330,276832,434860,1406016,1e-05,1.0000000000000002e-06,0.16070784592805237
12,144,1.0,9,ancilla,19,307,12,156,8848,8702,146,97008,129336,993612,1380288,0.001,0.0001,4.951117189671773e-86
12,144,1.0,9,ancilla,19,307,12,156,8848,8702,146,97008,129336,993612,1380288,0.0001,1e-05,2.961841145912918e-09
12,144,1.0,9,ancilla,19,307,12,156,8848,8702,146,97008,129336,993612,1380288,1e-05,1.0000000000000002e-06,0.14033858003235183
12,144,1.0,9,primitive,19,307,0,144,14016,13870,146,147624,179952,1545216,2018304,0.001,0.0001,5.551368284855741e-132
12,144,1.0,9,primitive,19,307,0,144,14016,13870,146,147624,179952,1545216,2018304,0.0001,1e-05,7.544477747456536e-14
12,144,1.0,9,primitive,19,307,0,144,14016,13870,146,147624,179952,1545216,2018304,1e-05,1.0000000000000002e-06,0.04872981815124976
12,144,1.0,9,pipelined,19,307,0,144,10596,10450,146,130904,163232,1086176,1525824,0.001,0.0001,8.836650082460348e-105
12,144,1.0,9,pipelined,19,307,0,144,10596,10450,146,130904,163232,1086176,1525824,0.0001,1e-05,3.957320481631098e-11
12,144,1.0,9,pipelined,19,307,0,144,10596,10450,146,130904,163232,1086176,1525824,1e-05,1.0000000000000002e-06,0.09115234162801998
14,196,1.0,0,naive_pauli,17,418,0,196,65966,0,65966,65966,65966,12797404,12929336,0.001,0.0001,0.0
14,196,1.0,0,naive_pauli,17,418,0,196,65966,0,65966,65966,65966,12797404,12929336,0.0001,1e-05,3.599916896088276e-59
14,196,1.0,0,naive_pauli,17,418,0,196,65966,0,65966,65966,65966,12797404,12929336,1e-05,1.0000000000000002e-06,1.4310906710277192e-06
14,196,1.0,0,1d,17,418,0,196,12400,12266,134,247018,491542,734296,2430400,0.001,0.0001,5.971808980132998e-140
14,196,1.0,0,1d,17,418,0,196,12400,12266,134,247018,491542,734296,2430400,0.0001,1e-05,1.2094423850189662e-14
14,196,1.0,0,1d,17,418,0,196,12400,12266,134,247018,491542,734296,2430400,1e-05,1.0000000000000002e-06,0.040579643970659766
14,196,1.0,0,ancilla,17,418,14,210,9274,9140,134,127762,175986,1417756,1947540,0.001,0.0001,8.137053213535395e-118
14,196,1.0,0,ancilla,17,418,14,210,9274,9140,134,127762,175986,1417756,1947540,0.0001,1e-05,1.9670822925913466e-12
14,196,1.0,0,ancilla,17,418,14,210,9274,9140,134,127762,175986,1417756,1947540,1e-05,1.0000000000000002e-06,0.06751651144235099
14,196,1.0,0,primitive,17,418,0,196,14578,14444,134,191954,240178,2217404,2857288,0.001,0.0001,1.9421351236224222e-180
14,196,1.0,0,primitive,17,418,0,196,14578,14444,134,191954,240178,2217404,2857288,0.0001,1e-05,1.07898519923327e-18
14,196,1.0,0,primitive,17,418,0,196,14578,14444,134,191954,240178,2217404,2857288,1e-05,1.0000000000000002e-06,0.015971415168126696
14,196,1.0,0,pipelined,17,418,0,196,10974,10840,134,170738,218962,1553452,2150904,0.001,0.0001,2.2049161300787107e-142
14,196,1.0,0,pipelined,17,418,0,196,10974,10840,134,170738,218962,1553452,2150904,0.0001,1e-05,6.886238328805823e-15
14,196,1.0,0,pipelined,17,418,0,196,10974,10840,134,170738,218962,1553452,2150904,1e-05,1.0000000000000002e-06,0.0383561149136117
14,196,1.0,1,naive_pauli,17,384,0,196,61386,0,61386,61386,61386,11908884,12031656,0.001,0.0001,0.0
14,196,1.0,1,naive_pauli,17,384,0,196,61386,0,61386,61386,61386,11908884,12031656,0.0001,1e-05,4.111704721422853e-55
14,196,1.0,1,naive_pauli,17,384,0,196,61386,0,61386,61386,61386,11908884,12031656,1e-05,1.0000000000000002e-06,3.6428179122258963e-06
14,196,1.0,1,1d,17,384,0,196,11962,11830,132,228684,455086,727844,2344552,0.001,0.0001,1.0535753069937054e-131
14,196,1.0,1,1d,17,384,0,196,11962,11830,132,228684,455086,727844,2344552,0.0001,1e-05,8.070144704419663e-14
14,196,1.0,1,1d,17,384,0,196,11962,11830,132,228684,455086,727844,2344552,1e-05,1.0000000000000002e-06,0.04906075758756309
14,196,1.0,1,ancilla,17,384,14,210,9250,9118,132,125534,171742,1419482,1942500,0.001,0.0001,6.362040257084966e-117
14,196,1.0,1,ancilla,17,384,14,210,9250,9118,132,125534,171742,1419482,1942500,0.0001,1e-05,2.4159737853366242e-12
14,196,1.0,1,ancilla,17,384,14,210,9250,9118,132,125534,171742,1419482,1942500,1e-05,1.0000000000000002e-06,0.06891861339895934
14,196,1.0,1,primitive,17,384,0,196,14554,14422,132,189726,235934,2219312,2852584,0.001,0.0001,1.4910909849083714e-179
14,196,1.0,1,primitive,17,384,0,196,14554,14422,132,189726,235934,2219312,2852584,0.0001,1e-05,1.3228017358902741e-18
14,196,1.0,1,primitive,17,384,0,196,14554,14422,132,189726,235934,2219312,2852584,1e-05,1.0000000000000002e-06,0.01630012347450402
14,196,1.0,1,pipelined,17,384,0,196,10950,10818,132,168510,214718,1555360,2146200,0.001,0.0001,1.6928433681314747e-141
14,196,1.0,1,pipelined,17,384,0,196,10950,10818,132,168510,214718,1555360,2146200,0.0001,1e-05,8.442310442785923e-15
14,196,1.0,1,pipelined,17,384,0,196,10950,10818,132,168510,214718,1555360,2146200,1e-05,1.0000000000000002e-06,0.039145523581519126
14,196,1.0,2,naive_pauli,17,395,0,196,61242,0,61242,61242,61242,11880948,12003432,0.001,0.0001,0.0
14,196,1.0,2,naive_pauli,17,395,0,196,61242,0,61242,61242,61242,11880948,12003432,0.0001,1e-05,5.515706962048529e-55
14,196,1.0,2,naive_pauli,17,395,0,196,61242,0,61242,61242,61242,11880948,12003432,1e-05,1.0000000000000002e-06,3.7514166989551203e-06
14,196,1.0,2,1d,17,395,0,196,12662,12530,132,229792,457234,794228,2481752,0.001,0.0001,4.550529021268438e-135
14,196,1.0,2,1d,17,395,0,196,12662,12530,132,229792,457234,794228,2481752,0.0001,1e-05,3.7192519289235975e-14
14,196,1.0,2,1d,17,395,0,196,12662,12530,132,229792,457234,794228,2481752,1e-05,1.0000000000000002e-06,0.04540378139324277
14,196,1.0,2,ancilla,17,395,14,210,9308,9176,132,126196,172998,1424248,1954680,0.001,0.0001,2.0368287594226346e-117
14,196,1.0,2,ancilla,17,395,14,210,9308,9176,132,126196,172998,1424248,1954680,0.0001,1e-05,2.15596599584643e-12
14,196,1.0,2,ancilla,17,395,14,210,9308,9176,132,126196,172998,1424248,1954680,1e-05,1.0000000000000002e-06,0.0681383540809779
14,196,1.0,2,primitive,17,395,0,196,14612,14480,132,190388,237190,2223672,2863952,0.001,0.0001,4.9715920826435905e-180
14,196,1.0,2,primitive,17,395,0,196,14612,14480,132,190388,237190,2223672,2863952,0.0001,1e-05,1.1852437933211352e-18
14,196,1.0,2,primitive,17,395,0,196,14612,14480,132,190388,237190,2223672,2863952,1e-05,1.0000000000000002e-06,0.016122126538289865
14,196,1.0,2,pipelined,17,395,0,196,11008,10876,132,169172,215974,1559720,2157568,0.001,0.0001,5.644274408027038e-142
14,196,1.0,2,pipelined,17,395,0,196,11008,10876,132,169172,215974,1559720,2157568,0.0001,1e-05,7.564395919746683e-15
14,196,1.0,2,pipelined,17,395,0,196,11008,10876,132,169172,215974,1559720,2157568,1e-05,1.0000000000000002e-06,0.0387180554537526
14,196,1.0,3,naive_pauli,16,388,0,196,61576,0,61576,61576,61576,11945744,12068896,0.001,0.0001,0.0
14,196,1.0,3,naive_pauli,16,388,0,196,61576,0,61576,61576,61576,11945744,12068896,0.0001,1e-05,2.7905394363548844e-55
14,196,1.0,3,naive_pauli,16,388,0,196,61576,0,61576,61576,61576,11945744,12068896,1e-05,1.0000000000000002e-06,3.5043235492535007e-06
14,196,1.0,3,1d,16,388,0,196,12244,12118,126,218762,435204,774736,2399824,0.001,0.0001,1.9828775198948522e-129
14,196,1.0,3,1d,16,388,0,196,12244,12118,126,218762,435204,774736,2399824,0.0001,1e-05,1.3619446783840915e-13
14,196,1.0,3,1d,16,388,0,196,12244,12118,126,218762,435204,774736,2399824,1e-05,1.0000000000000002e-06,0.051696390014007505
14,196,1.0,3,ancilla,16,388,14,210,8760,8634,126,119476,164120,1339198,1839600,0.001,0.0001,8.370143514868008e-111
14,196,1.0,3,ancilla,16,388,14,210,8760,8634,126,119476,164120,1339198,1839600,0.0001,1e-05,9.882610878589644e-12
14,196,1.0,3,ancilla,16,388,14,210,8760,8634,126,119476,164120,1339198,1839600,1e-05,1.0000000000000002e-06,0.07934382590065164
14,196,1.0,3,primitive,16,388,0,196,13752,13626,126,179892,224536,2091588,2695392,0.001,0.0001,9.857190242626227e-170
14,196,1.0,3,primitive,16,388,0,196,13752,13626,126,179892,224536,2091588,2695392,0.0001,1e-05,1.2685347331129724e-17
14,196,1.0,3,primitive,16,388,0,196,13752,13626,126,179892,224536,2091588,2695392,1e-05,1.0000000000000002e-06,0.020434757263462
14,196,1.0,3,pipelined,16,388,0,196,10360,10234,126,159924,204568,1466692,2030560,0.001,0.0001,6.461446210097371e-134
14,196,1.0,3,pipelined,16,388,0,196,10360,10234,126,159924,204568,1466692,2030560,0.0001,1e-05,4.835566524410614e-14
14,196,1.0,3,pipelined,16,388,0,196,10360,10234,126,159924,204568,1466692,2030560,1e-05,1.0000000000000002e-06,0.0466099738500631
14,196,1.0,4,naive_pauli,17,347,0,196,56148,0,56148,56148,56148,10892712,11005008,0.001,0.0001,0.0
14,196,1.0,4,naive_pauli,17,347,0,196,56148,0,56148,56148,56148,10892712,11005008,0.0001,1e-05,1.797702125206367e-50
14,196,1.0,4,naive_pauli,17,347,0,196,56148,0,56148,56148,56148,10892712,11005008,1e-05,1.0000000000000002e-06,1.0604837912919234e-05
14,196,1.0,4,1d,17,347,0,196,11832,11698,134,209526,416982,753616,2319072,0.001,0.0001,1.6893609234657776e-124
14,196,1.0,4,1d,17,347,0,196,11832,11698,134,209526,416982,753616,2319072,0.0001,1e-05,4.236599014111666e-13
14,196,1.0,4,1d,17,347,0,196,11832,11698,134,209526,416982,753616,2319072,1e-05,1.0000000000000002e-06,0.05790874594671288
14,196,1.0,4,ancilla,17,347,14,210,9228,9094,134,123544,167974,1421362,1937880,0.001,0.0001,3.860320809366019e-116
14,196,1.0,4,ancilla,17,347,14,210,9228,9094,134,123544,167974,1421362,1937880,0.0001,1e-05,2.8930528273635386e-12
14,196,1.0,4,ancilla,17,347,14,210,9228,9094,134,123544,167974,1421362,1937880,1e-05,1.0000000000000002e-06,0.0701717908847548
14,196,1.0,4,primitive,17,347,0,196,14532,14398,134,187736,232166,2221332,2848272,0.001,0.0001,8.921763419485356e-179
14,196,1.0,4,primitive,17,347,0,196,14532,14398,134,187736,232166,2221332,2848272,0.0001,1e-05,1.5817975086179179e-18
14,196,1.0,4,primitive,17,347,0,196,14532,14398,134,187736,232166,2221332,2848272,1e-05,1.0000000000000002e-06,0.016594192444312476
14,196,1.0,4,pipelined,17,347,0,196,10928,10794,134,166520,210950,1557380,2141888,0.001,0.0001,1.0128924518742144e-140
14,196,1.0,4,pipelined,17,347,0,196,10928,10794,134,166520,210950,1557380,2141888,0.0001,1e-05,1.0095258618926936e-14
14,196,1.0,4,pipelined,17,347,0,196,10928,10794,134,166520,210950,1557380,2141888,1e-05,1.0000000000000002e-06,0.03985174423133419
14,196,1.0,5,naive_pauli,17,410,0,196,65590,0,65590,65590,65590,12724460,12855640,0.001,0.0001,0.0
14,196,1.0,5,naive_pauli,17,410,0,196,65590,0,65590,65590,65590,12724460,12855640,0.0001,1e-05,7.752041965825751e-59
14,196,1.0,5,naive_pauli,17,410,0,196,65590,0,65590,65590,65590,12724460,12855640,1e-05,1.0000000000000002e-06,1.545180784066775e-06
14,196,1.0,5,1d,17,410,0,196,12280,12144,136,240772,479100,735224,2406880,0.001,0.0001,2.8168382204772955e-137
14,196,1.0,5,1d,17,410,0,196,12280,12144,136,240772,479100,735224,2406880,0.0001,1e-05,2.2378388482158814e-14
14,196,1.0,5,1d,17,410,0,196,12280,12144,136,240772,479100,735224,2406880,1e-05,1.0000000000000002e-06,0.043155025332330295
14,196,1.0,5,ancilla,17,410,14,210,9260,9124,136,127694,175900,1416632,1944600,0.001,0.0001,9.746105257658375e-118
14,196,1.0,5,ancilla,17,410,14,210,9260,9124,136,127694,175900,1416632,1944600,0.0001,1e-05,2.00289126943662e-12
14,196,1.0,5,ancilla,17,410,14,210,9260,9124,136,127694,175900,1416632,1944600,1e-05,1.0000000000000002e-06,0.06763842142648184
14,196,1.0,5,primitive,17,410,0,196,14564,14428,136,191886,240092,2216364,2854544,0.001,0.0001,2.306721310258127e-180
14,196,1.0,5,primitive,17,410,0,196,14564,14428,136,191886,240092,2216364,2854544,0.0001,1e-05,1.0977046974844666e-18
14,196,1.0,5,primitive,17,410,0,196,14564,14428,136,191886,240092,2216364,2854544,1e-05,1.0000000000000002e-06,0.01599890970340049
14,196,1.0,5,pipelined,17,410,0,196,10960,10824,136,170670,218876,1552412,2148160,0.001,0.0001,2.6188327283314487e-142
14,196,1.0,5,pipelined,17,410,0,196,10960,10824,136,170670,218876,1552412,2148160,0.0001,1e-05,7.005708852076212e-15
14,196,1.0,5,pipelined,17,410,0,196,10960,10824,136,170670,218876,1552412,2148160,1e-05,1.0000000000000002e-06,0.038422144350787855
14,196,1.0,6,naive_pauli,17,409,0,196,67174,0,67174,67174,67174,13031756,13166104,0.001,0.0001,0.0
14,196,1.0,6,naive_pauli,17,409,0,196,67174,0,67174,67174,67174,13031756,13166104,0.0001,1e-05,3.0622749752430953e-60
14,196,1.0,6,naive_pauli,17,409,0,196,67174,0,67174,67174,67174,13031756,13166104,1e-05,1.0000000000000002e-06,1.118518098639456e-06
14,196,1.0,6,1d,17,409,0,196,12256,12122,134,247370,492306,719480,2402176,0.001,0.0001,1.8477390707645e-139
14,196,1.0,6,1d,17,409,0,196,12256,12122,134,247370,492306,719480,2402176,0.0001,1e-05,1.3540747709725892e-14
